종목코드,종목명,섹터,DT
042600,새로닉스,"화장품,의류",20230814
241590,화승엔터프라이즈,"화장품,의류",20230814
006060,화승인더,"화장품,의류",20230814
033290,코웰패션,"화장품,의류",20230814
284740,쿠쿠홈시스,"화장품,의류",20230814
092730,네오팜,"화장품,의류",20230814
052260,현대바이오랜드,"화장품,의류",20230814
110790,크리스에프앤씨,"화장품,의류",20230814
114840,아이패밀리에스씨,"화장품,의류",20230814
011300,성안,"화장품,의류",20230814
237880,클리오,"화장품,의류",20230814
439090,마녀공장,"화장품,의류",20230814
270660,에브리봇,"화장품,의류",20230814
082660,코스나인,"화장품,의류",20230814
003200,일신방직,"화장품,의류",20230814
126560,현대퓨처넷,"화장품,의류",20230814
004830,덕성,"화장품,의류",20230814
000050,경방,"화장품,의류",20230814
002700,신일전자,"화장품,의류",20230814
192400,쿠쿠홀딩스,"화장품,의류",20230814
027050,코리아나,"화장품,의류",20230814
001460,BYC,"화장품,의류",20230814
005390,신성통상,"화장품,의류",20230814
004700,조광피혁,"화장품,의류",20230814
317870,엔바이오니아,"화장품,의류",20230814
121440,골프존뉴딘홀딩스,"화장품,의류",20230814
123690,한국화장품,"화장품,의류",20230814
035150,백산,"화장품,의류",20230814
044340,위닉스,"화장품,의류",20230814
013990,아가방컴퍼니,"화장품,의류",20230814
078520,에이블씨엔씨,"화장품,의류",20230814
064800,젬백스링크,"화장품,의류",20230814
226320,잇츠한불,"화장품,의류",20230814
337930,브랜드엑스코퍼레이션,"화장품,의류",20230814
009270,신원,"화장품,의류",20230814
088390,이녹스,"화장품,의류",20230814
002170,삼양통상,"화장품,의류",20230814
014470,부방,"화장품,의류",20230814
066910,손오공,"화장품,의류",20230814
234920,자이글,"화장품,의류",20230814
194370,제이에스코퍼레이션,"화장품,의류",20230814
068290,삼성출판사,"화장품,의류",20230814
079980,휴비스,"화장품,의류",20230814
037070,파세코,"화장품,의류",20230814
000680,LS네트웍스,"화장품,의류",20230814
067170,오텍,"화장품,의류",20230814
102280,쌍방울,"화장품,의류",20230814
084680,이월드,"화장품,의류",20230814
260930,씨티케이,"화장품,의류",20230814
352700,씨앤투스,"화장품,의류",20230814
002450,삼익악기,"화장품,의류",20230814
007980,태평양물산,"화장품,의류",20230814
159580,제로투세븐,"화장품,의류",20230814
019660,글로본,"화장품,의류",20230814
168330,내츄럴엔도텍,"화장품,의류",20230814
003610,방림,"화장품,의류",20230814
366030,공구우먼,"화장품,의류",20230814
406820,뷰티스킨,"화장품,의류",20230814
003350,한국화장품제조,"화장품,의류",20230814
024890,대원화성,"화장품,의류",20230814
016090,대현,"화장품,의류",20230814
214420,토니모리,"화장품,의류",20230814
090370,메타랩스,"화장품,의류",20230814
004060,SG세계물산,"화장품,의류",20230814
005320,국동,"화장품,의류",20230814
024950,삼천리자전거,"화장품,의류",20230814
306040,에스제이그룹,"화장품,의류",20230814
005800,신영와코루,"화장품,의류",20230814
219550,디와이디,"화장품,의류",20230814
376180,피코그램,"화장품,의류",20230814
086710,선진뷰티사이언스,"화장품,의류",20230814
244460,올리패스,"화장품,의류",20230814
039830,오로라,"화장품,의류",20230814
005360,모나미,"화장품,의류",20230814
024940,PN풍년,"화장품,의류",20230814
265740,엔에프씨,"화장품,의류",20230814
114630,폴라리스우노,"화장품,의류",20230814
204020,그리티,"화장품,의류",20230814
083550,케이엠,"화장품,의류",20230814
032940,원익,"화장품,의류",20230814
226340,본느,"화장품,의류",20230814
016450,한세예스24홀딩스,"화장품,의류",20230814
111110,호전실업,"화장품,의류",20230814
002070,비비안,"화장품,의류",20230814
050120,ES큐브,"화장품,의류",20230814
026040,제이에스티나,"화장품,의류",20230814
215480,토박스코리아,"화장품,의류",20230814
066130,하츠,"화장품,의류",20230814
014990,인디에프,"화장품,의류",20230814
025620,제이준코스메틱,"화장품,의류",20230814
252500,세화피앤씨,"화장품,의류",20230814
047770,코데즈컴바인,"화장품,의류",20230814
256150,한독크린텍,"화장품,의류",20230814
018700,바른손,"화장품,의류",20230814
159910,스킨앤스킨,"화장품,의류",20230814
093240,형지엘리트,"화장품,의류",20230814
323230,엠에프엠코리아,"화장품,의류",20230814
267790,배럴,"화장품,의류",20230814
065060,지엔코,"화장품,의류",20230814
263020,디케이앤디,"화장품,의류",20230814
369370,블리츠웨이,"화장품,의류",20230814
318160,셀바이오휴먼텍,"화장품,의류",20230814
069640,한세엠케이,"화장품,의류",20230814
227610,아우딘퓨쳐스,"화장품,의류",20230814
008290,원풍물산,"화장품,의류",20230814
071460,위니아,"화장품,의류",20230814
008600,윌비스,"화장품,의류",20230814
123750,알톤스포츠,"화장품,의류",20230814
001070,대한방직,"화장품,의류",20230814
365900,브이씨,"화장품,의류",20230814
080530,코디,"화장품,의류",20230814
014100,메디앙스,"화장품,의류",20230814
000950,전방,"화장품,의류",20230814
084870,TBH글로벌,"화장품,의류",20230814
123330,제닉,"화장품,의류",20230814
032080,아즈텍WB,"화장품,의류",20230814
225590,패션플랫폼,"화장품,의류",20230814
344860,이노진,"화장품,의류",20230814
335870,윙스풋,"화장품,의류",20230814
088790,진도,"화장품,의류",20230814
011080,형지I&C,"화장품,의류",20230814
308100,까스텔바작,"화장품,의류",20230814
098660,에스티오,"화장품,의류",20230814
180640,한진칼,"호텔,레저",20230814
035250,강원랜드,"호텔,레저",20230814
034230,파라다이스,"호텔,레저",20230814
039130,하나투어,"호텔,레저",20230814
025980,아난티,"호텔,레저",20230814
114090,GKL,"호텔,레저",20230814
032350,롯데관광개발,"호텔,레저",20230814
215000,골프존,"호텔,레저",20230814
080160,모두투어,"호텔,레저",20230814
006730,서부T&D,"호텔,레저",20230814
070960,용평리조트,"호텔,레저",20230814
094850,참좋은여행,"호텔,레저",20230814
104620,노랑풍선,"호텔,레저",20230814
031440,신세계푸드,"호텔,레저",20230814
020710,시공테크,"호텔,레저",20230814
217620,디딤이앤에프,"호텔,레저",20230814
080010,이상네트웍스,"호텔,레저",20230814
111710,남화산업,"호텔,레저",20230814
352820,하이브,"미디어,교육",20230814
035900,JYP Ent.,"미디어,교육",20230814
041510,에스엠,"미디어,교육",20230814
030000,제일기획,"미디어,교육",20230814
122870,와이지엔터테인먼트,"미디어,교육",20230814
079160,CJ CGV,"미디어,교육",20230814
035760,CJ ENM,"미디어,교육",20230814
253450,스튜디오드래곤,"미디어,교육",20230814
214320,이노션,"미디어,교육",20230814
215200,메가스터디교육,"미디어,교육",20230814
299900,위지윅스튜디오,"미디어,교육",20230814
034120,SBS,"미디어,교육",20230814
040300,YTN,"미디어,교육",20230814
036420,콘텐트리중앙,"미디어,교육",20230814
363280,티와이홀딩스,"미디어,교육",20230814
037270,YG PLUS,"미디어,교육",20230814
182360,큐브엔터,"미디어,교육",20230814
206560,덱스터,"미디어,교육",20230814
053210,스카이라이프,"미디어,교육",20230814
230360,에코마케팅,"미디어,교육",20230814
037560,LG헬로비전,"미디어,교육",20230814
043610,지니뮤직,"미디어,교육",20230814
419530,SAMG엔터,"미디어,교육",20230814
096240,크레버스,"미디어,교육",20230814
432430,와이랩,"미디어,교육",20230814
122450,KX,"미디어,교육",20230814
047820,초록뱀미디어,"미디어,교육",20230814
160550,NEW,"미디어,교육",20230814
241840,에이스토리,"미디어,교육",20230814
263720,디앤씨미디어,"미디어,교육",20230814
054780,키이스트,"미디어,교육",20230814
048910,대원미디어,"미디어,교육",20230814
048550,SM C&C,"미디어,교육",20230814
322780,코퍼스코리아,"미디어,교육",20230814
095720,웅진씽크빅,"미디어,교육",20230814
089600,나스미디어,"미디어,교육",20230814
086980,쇼박스,"미디어,교육",20230814
072870,메가스터디,"미디어,교육",20230814
361570,알비더블유,"미디어,교육",20230814
216050,인크로스,"미디어,교육",20230814
039340,한국경제TV,"미디어,교육",20230814
310200,애니플러스,"미디어,교육",20230814
068930,디지털대성,"미디어,교육",20230814
058400,KNN,"미디어,교육",20230814
067280,멀티캠퍼스,"미디어,교육",20230814
215100,로보로보,"미디어,교육",20230814
016880,웅진,"미디어,교육",20230814
068050,팬엔터테인먼트,"미디어,교육",20230814
200350,래몽래인,"미디어,교육",20230814
173940,에프엔씨엔터,"미디어,교육",20230814
063440,SM Life Design,"미디어,교육",20230814
363260,모비데이즈,"미디어,교육",20230814
035000,HS애드,"미디어,교육",20230814
040420,정상제이엘에스,"미디어,교육",20230814
236810,엔비티,"미디어,교육",20230814
012170,아센디오,"미디어,교육",20230814
033130,디지틀조선,"미디어,교육",20230814
033830,티비씨,"미디어,교육",20230814
060570,드림어스컴퍼니,"미디어,교육",20230814
046390,삼화네트웍스,"미디어,교육",20230814
010470,오리콤,"미디어,교육",20230814
389140,포바이포,"미디어,교육",20230814
204630,스튜디오산타클로스,"미디어,교육",20230814
123570,이엠넷,"미디어,교육",20230814
408900,스튜디오미르,"미디어,교육",20230814
291230,엔피,"미디어,교육",20230814
019680,대교,"미디어,교육",20230814
035620,바른손이앤에이,"미디어,교육",20230814
273060,와이즈버즈,"미디어,교육",20230814
032800,판타지오,"미디어,교육",20230814
011420,갤럭시아에스엠,"미디어,교육",20230814
052220,iMBC,"미디어,교육",20230814
046140,SBS콘텐츠허브,"미디어,교육",20230814
057030,YBM넷,"미디어,교육",20230814
053290,NE능률,"미디어,교육",20230814
104200,NHN벅스,"미디어,교육",20230814
052300,초록뱀컴퍼니,"미디어,교육",20230814
084440,유비온,"미디어,교육",20230814
289010,아이스크림에듀,"미디어,교육",20230814
127710,아시아경제,"미디어,교육",20230814
066790,씨씨에스,"미디어,교육",20230814
100220,비상교육,"미디어,교육",20230814
339950,아이비김영,"미디어,교육",20230814
133750,메가엠디,"미디어,교육",20230814
131100,초록뱀이앤엠,"미디어,교육",20230814
036000,예림당,"미디어,교육",20230814
134060,이퓨쳐,"미디어,교육",20230814
237820,플레이디,"미디어,교육",20230814
078860,아이오케이,"미디어,교육",20230814
035290,골드앤에스,"미디어,교육",20230814
008770,호텔신라,소매(유통),20230814
139480,이마트,소매(유통),20230814
004170,신세계,소매(유통),20230814
282330,BGF리테일,소매(유통),20230814
069960,현대백화점,소매(유통),20230814
007070,GS리테일,소매(유통),20230814
023530,롯데쇼핑,소매(유통),20230814
060280,큐렉소,소매(유통),20230814
057050,현대홈쇼핑,소매(유통),20230814
119860,커넥트웨이브,소매(유통),20230814
257720,실리콘투,소매(유통),20230814
452260,한화갤러리아,소매(유통),20230814
381970,케이카,소매(유통),20230814
035080,그래디언트,소매(유통),20230814
063170,서울옥션,소매(유통),20230814
067990,도이치모터스,소매(유통),20230814
037710,광주신세계,소매(유통),20230814
036030,케이티알파,소매(유통),20230814
078940,코드네이처,소매(유통),20230814
071840,롯데하이마트,소매(유통),20230814
362320,청담글로벌,소매(유통),20230814
006370,대구백화점,소매(유통),20230814
009810,플레이그램,소매(유통),20230814
053280,예스24,소매(유통),20230814
080420,모다이노칩,소매(유통),20230814
019010,베뉴지,소매(유통),20230814
067830,세이브존I&C,소매(유통),20230814
052770,아이톡시,소매(유통),20230814
102370,케이옥션,소매(유통),20230814
007720,대명소노시즌,소매(유통),20230814
038620,위즈코프,소매(유통),20230814
043090,엑서지21,소매(유통),20230814
069920,아이에스이커머스,소매(유통),20230814
377460,위니아에이드,소매(유통),20230814
013000,세우글로벌,소매(유통),20230814
051390,YW,소매(유통),20230814
002420,세기상사,소매(유통),20230814
033780,KT&G,필수소비재,20230814
271560,오리온,필수소비재,20230814
097950,CJ제일제당,필수소비재,20230814
004370,농심,필수소비재,20230814
140410,메지온,필수소비재,20230814
003230,삼양식품,필수소비재,20230814
000080,하이트진로,필수소비재,20230814
026960,동서,필수소비재,20230814
006040,동원산업,필수소비재,20230814
005300,롯데칠성,필수소비재,20230814
007310,오뚜기,필수소비재,20230814
001680,대상,필수소비재,20230814
001800,오리온홀딩스,필수소비재,20230814
016790,카나리아바이오,필수소비재,20230814
005180,빙그레,필수소비재,20230814
003380,하림지주,필수소비재,20230814
280360,롯데웰푸드,필수소비재,20230814
049770,동원F&B,필수소비재,20230814
051500,CJ프레시웨이,필수소비재,20230814
003580,HLB글로벌,필수소비재,20230814
017810,풀무원,필수소비재,20230814
267980,매일유업,필수소비재,20230814
317240,TS트릴리온,필수소비재,20230814
003920,남양유업,필수소비재,20230814
145990,삼양사,필수소비재,20230814
035810,이지홀딩스,필수소비재,20230814
136480,하림,필수소비재,20230814
001130,대한제분,필수소비재,20230814
005610,SPC삼립,필수소비재,20230814
001790,대한제당,필수소비재,20230814
005860,한일사료,필수소비재,20230814
072710,농심홀딩스,필수소비재,20230814
136490,선진,필수소비재,20230814
051160,지어소프트,필수소비재,20230814
007160,사조산업,필수소비재,20230814
003960,사조대림,필수소비재,20230814
084690,대상홀딩스,필수소비재,20230814
353810,이지바이오,필수소비재,20230814
004410,서울식품,필수소비재,20230814
073560,우리손에프앤지,필수소비재,20230814
033920,무학,필수소비재,20230814
002760,보락,필수소비재,20230814
027710,팜스토리,필수소비재,20230814
011150,CJ씨푸드,필수소비재,20230814
008040,사조동아원,필수소비재,20230814
357230,에이치피오,필수소비재,20230814
277410,인산가,필수소비재,20230814
004650,창해에탄올,필수소비재,20230814
227840,현대코퍼레이션홀딩스,필수소비재,20230814
027740,마니커,필수소비재,20230814
000890,보해양조,필수소비재,20230814
000140,하이트진로홀딩스,필수소비재,20230814
036580,팜스코,필수소비재,20230814
023900,풍국주정,필수소비재,20230814
103840,우양,필수소비재,20230814
248170,샘표식품,필수소비재,20230814
276730,제주맥주,필수소비재,20230814
012690,모나리자,필수소비재,20230814
203690,스피어파워,필수소비재,20230814
002140,고려산업,필수소비재,20230814
208140,정다운,필수소비재,20230814
007540,샘표,필수소비재,20230814
043650,국순당,필수소비재,20230814
101530,해태제과식품,필수소비재,20230814
189980,흥국에프엔비,필수소비재,20230814
004970,신라교역,필수소비재,20230814
195500,마니커에프앤지,필수소비재,20230814
003310,대주산업,필수소비재,20230814
006880,신송홀딩스,필수소비재,20230814
260970,에스앤디,필수소비재,20230814
339770,교촌에프앤비,필수소비재,20230814
264900,크라운제과,필수소비재,20230814
405920,나라셀라,필수소비재,20230814
002600,조흥,필수소비재,20230814
005740,크라운해태홀딩스,필수소비재,20230814
218150,미래생명자원,필수소비재,20230814
088910,동우팜투테이블,필수소비재,20230814
311390,네오크레마,필수소비재,20230814
110020,전진바이오팜,필수소비재,20230814
222980,한국맥널티,필수소비재,20230814
005990,매일홀딩스,필수소비재,20230814
006980,우성,필수소비재,20230814
018120,진로발효,필수소비재,20230814
318410,비비씨,필수소비재,20230814
014710,사조씨푸드,필수소비재,20230814
030720,동원수산,필수소비재,20230814
006090,사조오양,필수소비재,20230814
009780,엠에스씨,필수소비재,20230814
368970,오에스피,필수소비재,20230814
025880,케이씨피드,필수소비재,20230814
065150,DSEN,필수소비재,20230814
005670,푸드웰,필수소비재,20230814
290720,푸드나무,필수소비재,20230814
051780,큐로홀딩스,필수소비재,20230814
023150,MH에탄올,필수소비재,20230814
250000,보라티알,필수소비재,20230814
002680,한탑,필수소비재,20230814
004590,한국가구,필수소비재,20230814
053620,태양,필수소비재,20230814
009770,삼정펄프,필수소비재,20230814
225430,케이엠제약,필수소비재,20230814
223310,커머스마이너,필수소비재,20230814
003680,한성기업,필수소비재,20230814
025870,신라에스지,필수소비재,20230814
066360,체리부로,필수소비재,20230814
068270,셀트리온,건강관리,20230814
207940,삼성바이오로직스,건강관리,20230814
091990,셀트리온헬스케어,건강관리,20230814
000100,유한양행,건강관리,20230814
028300,HLB,건강관리,20230814
128940,한미약품,건강관리,20230814
196170,알테오젠,건강관리,20230814
326030,SK바이오팜,건강관리,20230814
302440,SK바이오사이언스,건강관리,20230814
328130,루닛,건강관리,20230814
068760,셀트리온제약,건강관리,20230814
086900,메디톡스,건강관리,20230814
039200,오스코텍,건강관리,20230814
064550,바이오니아,건강관리,20230814
000250,삼천당제약,건강관리,20230814
009420,한올바이오파마,건강관리,20230814
145720,덴티움,건강관리,20230814
008930,한미사이언스,건강관리,20230814
214450,파마리서치,건강관리,20230814
141080,레고켐바이오,건강관리,20230814
145020,휴젤,건강관리,20230814
067630,HLB생명과학,건강관리,20230814
096530,씨젠,건강관리,20230814
085370,루트로닉,건강관리,20230814
237690,에스티팜,건강관리,20230814
087010,펩트론,건강관리,20230814
185750,종근당,건강관리,20230814
099190,아이센스,건강관리,20230814
006280,녹십자,건강관리,20230814
298380,에이비엘바이오,건강관리,20230814
214370,케어젠,건강관리,20230814
294090,이오플로우,건강관리,20230814
287410,제이시스메디칼,건강관리,20230814
085660,차바이오텍,건강관리,20230814
001060,JW중외제약,건강관리,20230814
290650,엘앤씨바이오,건강관리,20230814
336570,원텍,건강관리,20230814
310210,보로노이,건강관리,20230814
019170,신풍제약,건강관리,20230814
137310,에스디바이오센서,건강관리,20230814
108860,셀바스AI,건강관리,20230814
228760,지노믹트리,건강관리,20230814
069620,대웅제약,건강관리,20230814
182400,엔케이맥스,건강관리,20230814
335890,비올,건강관리,20230814
322510,제이엘케이,건강관리,20230814
215600,신라젠,건강관리,20230814
358570,지아이이노베이션,건강관리,20230814
003000,부광약품,건강관리,20230814
007390,네이처셀,건강관리,20230814
195940,HK이노엔,건강관리,20230814
095700,제넥신,건강관리,20230814
205470,휴마시스,건강관리,20230814
086450,동국제약,건강관리,20230814
084650,랩지노믹스,건강관리,20230814
000640,동아쏘시오홀딩스,건강관리,20230814
170900,동아에스티,건강관리,20230814
099430,바이오플러스,건강관리,20230814
307750,국전약품,건강관리,20230814
005250,녹십자홀딩스,건강관리,20230814
323990,박셀바이오,건강관리,20230814
011000,진원생명과학,건강관리,20230814
092040,아미코젠,건강관리,20230814
007460,에이프로젠,건강관리,20230814
206640,바디텍메드,건강관리,20230814
003090,대웅,건강관리,20230814
144510,지씨셀,건강관리,20230814
119610,인터로조,건강관리,20230814
243070,휴온스,건강관리,20230814
039840,디오,건강관리,20230814
047920,HLB제약,건강관리,20230814
228670,레이,건강관리,20230814
053030,바이넥스,건강관리,20230814
216080,제테마,건강관리,20230814
003850,보령,건강관리,20230814
033270,유나이티드제약,건강관리,20230814
058820,CMG제약,건강관리,20230814
115450,HLB테라퓨틱스,건강관리,20230814
083790,CG인바이츠,건강관리,20230814
043150,바텍,건강관리,20230814
200670,휴메딕스,건강관리,20230814
214150,클래시스,건강관리,20230814
206650,유바이오로직스,건강관리,20230814
220100,퓨쳐켐,건강관리,20230814
041960,코미팜,건강관리,20230814
041830,인바디,건강관리,20230814
200130,콜마비앤에이치,건강관리,20230814
214680,디알텍,건강관리,20230814
007570,일양약품,건강관리,20230814
042520,한스바이오메드,건강관리,20230814
199800,툴젠,건강관리,20230814
084990,헬릭스미스,건강관리,20230814
338220,뷰노,건강관리,20230814
003520,영진약품,건강관리,20230814
005500,삼진제약,건강관리,20230814
060590,씨티씨바이오,건강관리,20230814
174900,앱클론,건강관리,20230814
217330,싸이토젠,건강관리,20230814
100120,뷰웍스,건강관리,20230814
102940,코오롱생명과학,건강관리,20230814
003220,대원제약,건강관리,20230814
038290,마크로젠,건강관리,20230814
235980,메드팩토,건강관리,20230814
249420,일동제약,건강관리,20230814
009290,광동제약,건강관리,20230814
054950,제이브이엠,건강관리,20230814
003060,에이프로젠바이오로직스,건강관리,20230814
397030,에이프릴바이오,건강관리,20230814
340570,티앤엘,건강관리,20230814
078160,메디포스트,건강관리,20230814
000020,동화약품,건강관리,20230814
180400,DXVX,건강관리,20230814
377740,바이오노트,건강관리,20230814
016580,환인제약,건강관리,20230814
256840,한국비엔씨,건강관리,20230814
166480,코아스템켐온,건강관리,20230814
001360,삼성제약,건강관리,20230814
314130,지놈앤컴퍼니,건강관리,20230814
065510,휴비츠,건강관리,20230814
314930,바이오다인,건강관리,20230814
048530,인트론바이오,건강관리,20230814
246710,티앤알바이오팹,건강관리,20230814
293780,압타바이오,건강관리,20230814
226330,신테카바이오,건강관리,20230814
086890,이수앱지스,건강관리,20230814
334970,프레스티지바이오로직스,건강관리,20230814
226950,올릭스,건강관리,20230814
138610,나이벡,건강관리,20230814
096760,JW홀딩스,건강관리,20230814
389470,인벤티지랩,건강관리,20230814
001630,종근당홀딩스,건강관리,20230814
008490,서흥,건강관리,20230814
084110,휴온스글로벌,건강관리,20230814
365270,큐라클,건강관리,20230814
156100,엘앤케이바이오,건강관리,20230814
363250,진시스템,건강관리,20230814
261200,덴티스,건강관리,20230814
065660,안트로젠,건강관리,20230814
046210,파나진,건강관리,20230814
234080,JW생명과학,건강관리,20230814
388870,파로스아이바이오,건강관리,20230814
104540,코렌텍,건강관리,20230814
066700,테라젠이텍스,건강관리,20230814
032620,유비케어,건강관리,20230814
311690,CJ 바이오사이언스,건강관리,20230814
278650,HLB바이오스텝,건강관리,20230814
183490,엔지켐생명과학,건강관리,20230814
023910,대한약품,건강관리,20230814
002210,동성제약,건강관리,20230814
203400,에이비온,건강관리,20230814
002390,한독,건강관리,20230814
348080,큐라티스,건강관리,20230814
179290,엠아이텍,건강관리,20230814
164060,이루다,건강관리,20230814
348150,고바이오랩,건강관리,20230814
067080,대화제약,건강관리,20230814
067290,JW신약,건강관리,20230814
102460,이연제약,건강관리,20230814
011040,경동제약,건강관리,20230814
086040,바이오톡스텍,건강관리,20230814
271980,제일약품,건강관리,20230814
208370,셀바스헬스케어,건강관리,20230814
293480,하나제약,건강관리,20230814
074430,아미노로직스,건강관리,20230814
048870,시너지이노베이션,건강관리,20230814
253840,수젠텍,건강관리,20230814
445680,큐리옥스바이오시스템즈,건강관리,20230814
372910,한컴라이프케어,건강관리,20230814
304840,피플바이오,건강관리,20230814
389030,지니너스,건강관리,20230814
226400,오스테오닉,건강관리,20230814
004720,팜젠사이언스,건강관리,20230814
245620,EDGC,건강관리,20230814
082800,비보존 제약,건강관리,20230814
006620,동구바이오제약,건강관리,20230814
039860,나노엔텍,건강관리,20230814
284620,카이노스메드,건강관리,20230814
263050,유틸렉스,건강관리,20230814
263700,케어랩스,건강관리,20230814
405000,플라즈맵,건강관리,20230814
067370,선바이오,건강관리,20230814
378800,샤페론,건강관리,20230814
261780,차백신연구소,건강관리,20230814
003120,일성신약,건강관리,20230814
308080,바이젠셀,건강관리,20230814
115180,큐리언트,건강관리,20230814
004310,현대약품,건강관리,20230814
061250,화일약품,건강관리,20230814
063160,종근당바이오,건강관리,20230814
304360,에스바이오메딕스,건강관리,20230814
299660,셀리드,건강관리,20230814
175250,아이큐어,건강관리,20230814
194700,노바렉스,건강관리,20230814
142760,비엘,건강관리,20230814
054670,대한뉴팜,건강관리,20230814
099750,이지케어텍,건강관리,20230814
241820,피씨엘,건강관리,20230814
185490,아이진,건강관리,20230814
305090,마이크로디지탈,건강관리,20230814
059210,메타바이오메드,건강관리,20230814
352770,클리노믹스,건강관리,20230814
217730,강스템바이오텍,건강관리,20230814
072020,중앙백신,건강관리,20230814
250060,모비스,건강관리,20230814
302550,리메드,건강관리,20230814
032850,비트컴퓨터,건강관리,20230814
071200,인피니트헬스케어,건강관리,20230814
078140,대봉엘에스,건강관리,20230814
149980,하이로닉,건강관리,20230814
222040,코스맥스엔비티,건강관리,20230814
288330,브릿지바이오테라퓨틱스,건강관리,20230814
086820,바이오솔루션,건강관리,20230814
214390,경보제약,건강관리,20230814
122310,제노레이,건강관리,20230814
263690,디알젬,건강관리,20230814
234690,녹십자웰빙,건강관리,20230814
196300,애니젠,건강관리,20230814
359090,씨엔알리서치,건강관리,20230814
109820,진매트릭스,건강관리,20230814
017180,명문제약,건강관리,20230814
049960,쎌바이오텍,건강관리,20230814
000520,삼일제약,건강관리,20230814
298060,에스씨엠생명과학,건강관리,20230814
246720,아스타,건강관리,20230814
225220,제놀루션,건강관리,20230814
038070,서린바이오,건강관리,20230814
041910,에스텍파마,건강관리,20230814
187420,제노포커스,건강관리,20230814
054050,농우바이오,건강관리,20230814
035610,솔본,건강관리,20230814
307280,원바이오젠,건강관리,20230814
354200,엔젠바이오,건강관리,20230814
376930,노을,건강관리,20230814
032300,한국파마,건강관리,20230814
127120,디엔에이링크,건강관리,20230814
377220,프롬바이오,건강관리,20230814
041920,메디아나,건강관리,20230814
317690,퀀타매트릭스,건강관리,20230814
299170,더블유에스아이,건강관리,20230814
153710,옵티팜,건강관리,20230814
106190,하이텍팜,건강관리,20230814
214610,미코바이오메드,건강관리,20230814
228850,레이언스,건강관리,20230814
002720,국제약품,건강관리,20230814
131030,옵투스제약,건강관리,20230814
260660,알리코제약,건강관리,20230814
115480,씨유메디칼,건강관리,20230814
002630,오리엔트바이오,건강관리,20230814
100700,세운메디칼,건강관리,20230814
000220,유유제약,건강관리,20230814
335810,프리시젼바이오,건강관리,20230814
068330,일신바이오,건강관리,20230814
251120,바이오에프디엔씨,건강관리,20230814
000230,일동홀딩스,건강관리,20230814
321550,티움바이오,건강관리,20230814
291650,압타머사이언스,건강관리,20230814
034940,조아제약,건강관리,20230814
191420,테고사이언스,건강관리,20230814
012790,신일제약,건강관리,20230814
007370,진양제약,건강관리,20230814
118000,더메디팜,건강관리,20230814
208340,파멥신,건강관리,20230814
002620,제일파마홀딩스,건강관리,20230814
330350,위더스제약,건강관리,20230814
142280,녹십자엠에스,건강관리,20230814
229000,젠큐릭스,건강관리,20230814
204840,지엘팜텍,건강관리,20230814
199730,바이오인프라,건강관리,20230814
036180,지더블유바이텍,건강관리,20230814
246960,이노테라피,건강관리,20230814
065170,비엘팜텍,건강관리,20230814
001540,안국약품,건강관리,20230814
109960,에이프로젠 H&G,건강관리,20230814
222110,팬젠,건강관리,20230814
044820,코스맥스비티아이,건강관리,20230814
052670,제일바이오,건강관리,20230814
383930,디티앤씨알오,건강관리,20230814
038530,케이바이오,건강관리,20230814
058110,멕아이씨에스,건강관리,20230814
014570,고려제약,건강관리,20230814
238120,얼라인드,건강관리,20230814
044960,이글벳,건강관리,20230814
002800,신신제약,건강관리,20230814
009300,삼아제약,건강관리,20230814
200780,비씨월드제약,건강관리,20230814
053950,경남제약,건강관리,20230814
131220,대한과학,건강관리,20230814
347740,피엔케이피부임상연구센타,건강관리,20230814
314140,알피바이오,건강관리,20230814
044480,블레이드 Ent,건강관리,20230814
238200,비피도,건강관리,20230814
270870,뉴트리,건강관리,20230814
258830,세종메디칼,건강관리,20230814
072520,제넨바이오,건강관리,20230814
347700,라이프시맨틱스,건강관리,20230814
239610,에이치엘사이언스,건강관리,20230814
018620,우진비앤지,건강관리,20230814
080720,한국유니온제약,건강관리,20230814
419540,비스토스,건강관리,20230814
043100,솔고바이오,건강관리,20230814
006140,피제이전자,건강관리,20230814
154030,아시아종묘,건강관리,20230814
043710,서울리거,건강관리,20230814
303360,프로테옴텍,건강관리,20230814
018680,서울제약,건강관리,20230814
004080,신흥,건강관리,20230814
086060,진바이오텍,건강관리,20230814
331920,셀레믹스,건강관리,20230814
036480,대성미생물,건강관리,20230814
114450,그린생명과학,건강관리,20230814
223250,드림씨아이에스,건강관리,20230814
353190,휴럼,건강관리,20230814
215380,우정바이오,건강관리,20230814
290660,네오펙트,건강관리,20230814
318010,팜스빌,건강관리,20230814
179530,애드바이오텍,건강관리,20230814
187660,에이디엠코리아,건강관리,20230814
105560,KB금융,은행,20230814
055550,신한지주,은행,20230814
086790,하나금융지주,은행,20230814
316140,우리금융지주,은행,20230814
323410,카카오뱅크,은행,20230814
024110,기업은행,은행,20230814
138930,BNK금융지주,은행,20230814
175330,JB금융지주,은행,20230814
139130,DGB금융지주,은행,20230814
029780,삼성카드,은행,20230814
010050,우리종금,은행,20230814
026890,스틱인베스트먼트,은행,20230814
041190,우리기술투자,은행,20230814
210980,SK디앤디,은행,20230814
034830,한국토지신탁,은행,20230814
204620,글로벌텍스프리,은행,20230814
123890,한국자산신탁,은행,20230814
038540,상상인,은행,20230814
100790,미래에셋벤처투자,은행,20230814
021080,에이티넘인베스트,은행,20230814
